Id,CreationDate,PostId,RelatedPostId,LinkTypeId
493123,2011-04-20T14:35:07.307,9775,6005,1
494824,2011-04-21T05:57:58.473,9795,9398,1
495825,2011-04-21T16:31:04.753,9835,9809,1
496076,2011-04-21T18:53:01.393,9841,9797,1
496802,2011-04-22T02:51:35.503,9852,8918,1
498103,2011-04-22T12:58:02.343,9842,8000,1
498679,2011-04-22T20:15:55.173,9871,9590,1
500980,2011-04-24T07:30:16.463,9920,4009,1
502881,2011-04-25T12:57:28.723,9852,1149,1
505207,2011-04-26T11:49:10.903,9987,9573,1
505208,2011-04-26T11:49:10.903,9987,7155,1
505334,2011-04-26T14:11:36.787,9972,9358,1
506310,2011-04-27T00:16:30.880,10013,4030,1
506311,2011-04-27T00:16:30.880,10013,6487,1
508012,2011-04-27T18:37:22.027,10049,9398,1
508413,2011-04-27T19:58:29.613,10055,10005,1
508739,2011-04-27T21:48:04.087,10005,10055,1
510390,2011-04-28T08:39:20.613,10078,9068,1
511866,2011-04-28T15:08:53.797,10088,2597,1
513417,2011-04-28T19:12:57.673,10088,9016,1
513418,2011-04-28T19:12:57.673,10088,3685,1
513419,2011-04-28T19:12:57.673,10088,3713,1
514720,2011-04-28T22:32:35.160,10086,30,1
514746,2011-04-28T22:34:06.047,10086,40,1
514772,2011-04-28T22:43:01.500,10117,242,1
518398,2011-04-29T06:24:13.620,10137,10079,1
519524,2011-04-29T11:41:40.377,10144,9202,1
520925,2011-04-29T15:36:17.750,10147,10115,1
522676,2011-04-29T21:17:42.747,10155,9330,1
526352,2011-04-30T08:01:48.650,10162,8000,1
526353,2011-04-30T08:01:48.650,10162,9842,1
527254,2011-04-30T09:41:13.807,10169,9685,1
533130,2011-05-01T09:28:25.590,10191,5617,1
535831,2011-05-01T20:05:45.547,10213,8485,1
539957,2011-05-02T08:14:02.470,10230,2597,1
542008,2011-05-02T13:50:01.857,10238,10030,1
542934,2011-05-02T16:01:55.907,10180,9735,1
546285,2011-05-03T13:18:18.073,9735,2356,1
547886,2011-05-03T20:40:19.273,10121,2746,1
548137,2011-05-03T22:22:27.997,10295,9885,1
548163,2011-05-03T22:35:12.007,10289,9137,1
548164,2011-05-03T22:35:55.593,10289,9358,1
549065,2011-05-04T15:15:26.747,10316,3628,1
549066,2011-05-04T15:15:26.747,10316,8106,1
549067,2011-05-04T15:15:26.747,10316,6740,1
550493,2011-05-05T05:59:48.717,10337,5782,1
550794,2011-05-05T08:11:02.297,10343,3931,1
551145,2011-05-05T10:03:20.983,10347,6890,1
551421,2011-05-05T12:55:00.050,10355,7902,1
553347,2011-05-06T07:33:55.087,10377,2910,1
554848,2011-05-06T17:17:52.723,10425,8807,1
556099,2011-05-07T01:29:55.820,10450,10121,1
556850,2011-05-07T13:59:28.857,10463,8130,1
565551,2011-05-10T12:20:59.290,10539,7959,1
568302,2011-05-10T17:07:25.910,8738,10604,1
568303,2011-05-10T17:09:25.830,10604,8738,1
568529,2011-05-10T17:29:14.710,10608,3458,1
569905,2011-05-10T20:23:43.230,10619,10594,1
570006,2011-05-10T20:50:05.750,9299,277,1
571982,2011-05-11T01:15:29.263,10631,10363,1
573833,2011-05-11T12:29:47.543,73,1676,1
576234,2011-05-11T22:48:58.250,10669,7815,1
577160,2011-05-12T05:15:58.863,10687,534,1
581836,2011-05-13T07:23:23.837,10727,5782,1
582137,2011-05-13T09:51:25.090,10758,577,1
582488,2011-05-13T12:43:23.080,7815,10363,1
589789,2011-05-16T13:12:29.600,10838,8243,1
590190,2011-05-16T14:46:24.950,10856,6304,1
592641,2011-05-17T16:19:59.513,10896,10898,1
592642,2011-05-17T16:20:33.837,10895,10898,1
594018,2011-05-18T05:06:40.267,10926,5206,1
594369,2011-05-18T07:45:35.100,10928,10613,1
595245,2011-05-18T16:11:42.773,10911,6795,1
595246,2011-05-18T16:11:42.773,10911,7939,1
595247,2011-05-18T16:11:42.773,10911,4830,1
596723,2011-05-19T10:43:13.673,10964,2230,1
596974,2011-05-19T13:00:42.490,10953,6127,1
597275,2011-05-19T15:12:34.293,10964,10789,1
597776,2011-05-19T17:12:26.483,10981,9220,1
598127,2011-05-19T20:27:22.193,10977,5081,1
598853,2011-05-20T02:47:18.047,2230,10964,1
599604,2011-05-20T09:38:45.727,11019,10387,1
599830,2011-05-20T13:46:26.120,11033,2335,1
600456,2011-05-20T19:34:15.597,11049,213,1
600832,2011-05-20T22:33:43.363,11000,6731,1
602058,2011-05-21T15:28:19.080,11009,10510,1
603834,2011-05-22T14:21:45.843,11079,11113,1
605210,2011-05-23T01:59:04.497,11141,11123,1
605411,2011-05-23T05:03:41.597,11145,534,1
605412,2011-05-23T05:03:41.597,11145,3400,1
606663,2011-05-23T20:19:22.953,11165,8662,1
607589,2011-05-24T07:58:08.300,11178,8661,1
608215,2011-05-24T15:30:05.343,11188,2675,1
608391,2011-05-24T16:16:55.353,11186,2432,1
608842,2011-05-24T21:57:38.073,11210,9664,1
610218,2011-05-25T13:44:31.433,11232,6350,1
610219,2011-05-25T13:44:31.433,11232,1637,1
610220,2011-05-25T13:44:31.433,11232,6127,1
610221,2011-05-25T13:44:31.433,11232,10953,1
610322,2011-05-25T16:02:58.353,11220,173,1
611398,2011-05-26T05:17:11.030,11259,11256,1
612274,2011-05-26T12:38:04.700,11270,8300,1
614200,2011-05-27T11:00:36.033,206,539,1
616126,2011-05-28T13:54:27.753,11328,11079,1
616127,2011-05-28T13:54:27.753,11328,11113,1
621328,2011-05-29T21:17:11.487,11351,11315,1
626704,2011-05-30T17:33:37.283,11277,4445,1
629780,2011-05-30T21:18:00.063,11375,11009,1
631306,2011-05-31T00:43:27.053,11381,4713,1
636657,2011-05-31T21:06:46.697,11411,3115,1
636758,2011-05-31T22:03:47.153,11412,11381,1
637384,2011-06-01T00:47:09.877,11413,8738,1
638585,2011-06-01T07:59:59.313,11418,9739,1
639886,2011-06-01T11:58:03.097,11364,11289,1
640787,2011-06-01T15:57:19.350,11433,11420,1
641013,2011-06-01T16:42:07.247,11436,6314,1
641039,2011-06-01T16:44:04.397,6314,11436,1
643290,2011-06-02T03:13:02.927,11458,10947,1
646416,2011-06-02T15:46:52.553,11370,11448,1
648842,2011-06-03T05:22:22.800,11459,3466,1
650193,2011-06-03T14:08:38.453,11500,9358,1
652144,2011-06-04T04:23:06.703,11543,2547,1
655545,2011-06-05T07:23:53.890,11582,11548,1
656121,2011-06-05T12:00:28.503,11590,3559,1
656747,2011-06-05T14:44:56.510,11595,11182,1
658798,2011-06-05T22:41:40.287,11609,6652,1
662224,2011-06-06T18:52:21.710,9693,2379,1
663025,2011-06-07T03:17:45.860,11650,11102,1
664051,2011-06-07T12:11:32.633,11662,10347,1
665177,2011-06-07T20:20:56.487,11659,7467,1
665328,2011-06-07T22:31:07.173,11687,6481,1
665929,2011-06-08T04:41:37.073,11680,577,1
666405,2011-06-08T09:26:26.270,11691,9671,1
666506,2011-06-08T10:00:12.080,11703,11182,1
667132,2011-06-08T12:56:10.327,11703,11595,1
667208,2011-06-08T13:02:51.467,11713,11628,1
668259,2011-06-08T16:13:48.760,11722,10407,1
668535,2011-06-08T18:57:51.207,11609,22,1
670586,2011-06-09T07:32:00.520,11746,8071,1
670587,2011-06-09T07:32:00.520,11746,3730,1
670988,2011-06-09T09:30:59.287,11749,11414,1
675664,2011-06-10T07:27:42.310,11769,22,1
675715,2011-06-10T07:39:20.857,11756,11595,1
684491,2011-06-11T20:25:39.177,11833,2691,1
684492,2011-06-11T20:29:32.223,11836,3650,1
687118,2011-06-12T16:26:08.703,11609,2356,1
694594,2011-06-14T13:31:35.050,11899,5502,1
694595,2011-06-14T13:31:35.050,11899,11372,1
694771,2011-06-14T14:18:57.840,11899,3006,1
694972,2011-06-14T16:07:12.747,11628,11713,1
695098,2011-06-14T17:17:59.813,11359,11436,1
698474,2011-06-15T14:41:08.470,11942,3713,1
700150,2011-06-15T23:05:30.680,11959,1576,1
701351,2011-06-16T09:25:12.917,11960,11717,1
701377,2011-06-16T09:32:23.107,11971,9605,1
703428,2011-06-16T21:59:53.310,11980,11887,1
703954,2011-06-17T03:56:40.550,12021,1562,1
704805,2011-06-17T11:13:19.353,12028,73,1
704806,2011-06-17T11:14:03.717,12029,11892,1
704857,2011-06-17T11:15:23.227,11892,12029,1
705158,2011-06-17T13:15:15.943,12026,8000,1
706634,2011-06-18T01:08:55.803,12053,11887,1
707560,2011-06-18T12:11:41.957,12067,11887,1
708336,2011-06-18T18:43:39.543,12079,12078,1
708412,2011-06-18T20:16:29.633,12080,4454,1
708563,2011-06-18T21:16:08.133,12054,9131,1
710264,2011-06-19T14:27:47.063,11450,8696,1
712115,2011-06-20T07:06:07.820,12118,11887,1
716366,2011-06-21T16:18:35.933,10236,10356,1
719792,2011-06-22T19:54:54.780,12231,12151,1
719868,2011-06-22T20:23:16.543,12225,2492,1
721969,2011-06-23T14:46:30.633,12262,11351,1
721995,2011-06-23T14:54:12.347,12283,5542,1
721996,2011-06-23T14:54:12.347,12283,1,1
722172,2011-06-23T16:12:06.533,12258,10981,1
725023,2011-06-24T16:26:57.483,12305,12164,1
725399,2011-06-24T19:02:36.013,12321,11609,1
725575,2011-06-24T20:39:48.933,7351,2272,1
728451,2011-06-26T06:44:56.770,12353,10251,1
729577,2011-06-26T17:50:38.893,12365,11812,1
729603,2011-06-26T18:01:09.890,12372,7165,1
729604,2011-06-26T18:02:33.790,12376,12372,1
732555,2011-06-27T18:19:27.047,12410,9131,1
733306,2011-06-27T20:40:22.637,12421,4689,1
734057,2011-06-28T06:17:21.200,12425,6599,1
734058,2011-06-28T06:17:21.200,12425,10387,1
734134,2011-06-28T06:46:46.773,12415,3539,1
737610,2011-06-29T01:32:42.053,12180,12134,1
738436,2011-06-29T06:55:36.473,12461,31,1
738437,2011-06-29T06:55:36.473,12461,9557,1
739413,2011-06-29T10:17:45.453,12466,7211,1
740189,2011-06-29T12:49:23.220,12469,7527,1
743665,2011-06-30T03:16:15.250,12498,1207,1
744591,2011-06-30T07:18:55.683,12495,9342,1
748943,2011-06-30T21:49:38.650,12512,12521,1
749044,2011-06-30T22:23:45.690,12521,1622,1
751270,2011-07-01T08:40:34.770,10540,1475,1
753046,2011-07-01T16:00:44.240,12549,10975,1
753347,2011-07-01T17:33:26.733,12553,118,1
758823,2011-07-02T21:01:52.533,12582,12498,1
761924,2011-07-03T15:08:30.107,12590,9535,1
762500,2011-07-03T17:55:49.903,12597,3589,1
765701,2011-07-04T10:30:39.860,12612,5347,1
766227,2011-07-04T12:10:33.087,12611,2948,1
767903,2011-07-04T17:57:31.257,12633,12305,1
767904,2011-07-04T17:57:31.257,12633,12164,1
769130,2011-07-04T22:52:05.490,12643,575,1
769881,2011-07-05T03:06:08.587,12641,577,1
773132,2011-07-05T19:31:37.257,12665,6309,1
776033,2011-07-06T11:33:36.887,12700,2476,1
776084,2011-07-06T11:44:12.490,12702,9947,1
777610,2011-07-06T16:15:25.983,12710,8358,1
777636,2011-07-06T16:18:50.867,12710,11917,1
777637,2011-07-06T16:18:50.867,12710,8187,1
780588,2011-07-07T06:14:31.810,12753,9503,1
782214,2011-07-07T13:51:39.983,12763,213,1
784515,2011-07-08T03:07:15.850,12790,12587,1
784516,2011-07-08T03:07:15.850,12790,12453,1
784542,2011-07-08T03:08:03.360,12587,12453,1
789768,2011-07-09T09:57:43.487,12816,11149,1
790469,2011-07-09T17:11:05.977,12768,12814,1
791495,2011-07-09T22:26:18.357,5604,12748,1
791996,2011-07-09T22:35:44.587,12854,10079,1
793322,2011-07-10T12:07:53.737,12826,12864,1
795398,2011-07-10T22:20:58.510,12872,12654,1
797424,2011-07-11T06:39:44.160,12881,12495,1
798625,2011-07-11T11:12:39.837,12885,12712,1
799851,2011-07-11T16:03:23.223,12884,9807,1
800177,2011-07-11T17:14:37.300,12900,6181,1
800478,2011-07-11T17:36:48.187,12902,12222,1
801379,2011-07-11T20:19:34.387,12913,11650,1
802055,2011-07-11T22:44:28.983,12913,4211,1
807356,2011-07-12T22:30:56.313,12954,12797,1
809807,2011-07-13T10:56:56.800,12958,12410,1
811258,2011-07-13T17:48:58.257,12993,11209,1
811784,2011-07-13T19:59:07.853,7185,12993,1
811785,2011-07-13T19:59:07.853,7185,11209,1
813236,2011-07-14T03:52:51.077,13015,13011,1
813962,2011-07-14T07:47:10.963,13023,7853,1
814563,2011-07-14T10:31:48.510,13023,13022,1
814764,2011-07-14T11:39:37.777,12962,12955,1
817115,2011-07-14T23:46:58.337,12140,4356,1
818916,2011-07-15T12:07:02.667,13089,3967,1
819067,2011-07-15T12:55:06.003,13091,12993,1
820368,2011-07-15T18:44:24.100,13112,12797,1
824369,2011-07-16T23:27:54.380,13142,13056,1
827895,2011-07-17T21:53:48.123,13161,12960,1
829471,2011-07-18T07:32:50.673,13159,2002,1
830647,2011-07-18T14:29:05.407,13194,3947,1
831348,2011-07-18T16:59:56.097,13204,11368,1
831399,2011-07-18T17:18:42.347,13204,5747,1
831850,2011-07-18T20:29:35.017,13206,6358,1
832576,2011-07-18T23:20:54.613,13220,12960,1
832577,2011-07-18T23:20:54.613,13220,13161,1
832578,2011-07-18T23:35:54.227,12960,13220,1
833679,2011-07-19T07:05:14.747,13196,13166,1
834080,2011-07-19T09:41:08.650,13199,4884,1
834156,2011-07-19T10:32:58.717,13241,11209,1
834932,2011-07-19T14:34:21.330,13215,12797,1
834933,2011-07-19T14:34:21.330,13215,13112,1
835184,2011-07-19T15:10:39.367,9016,1475,1
835510,2011-07-19T16:28:31.490,13252,13206,1
836661,2011-07-19T21:36:04.470,13275,4220,1
836687,2011-07-19T21:47:02.900,13260,170,1
838113,2011-07-20T12:35:13.460,11797,13296,1
838164,2011-07-20T12:59:13.040,13131,1475,1
838840,2011-07-20T16:50:47.970,13301,12262,1
838891,2011-07-20T17:17:56.020,13301,11315,1
838892,2011-07-20T17:17:56.020,13301,11351,1
839118,2011-07-20T19:12:30.850,13300,2245,1
839119,2011-07-20T19:12:30.850,13300,534,1
839395,2011-07-20T20:29:35.330,13309,10074,1
839496,2011-07-20T20:47:35.053,13314,13266,1
840747,2011-07-21T07:19:58.720,13326,1047,1
841648,2011-07-21T12:47:43.090,13335,10608,1
842149,2011-07-21T16:12:59.250,13342,13054,1
842150,2011-07-21T16:18:03.367,13335,10387,1
844701,2011-07-22T13:47:52.147,13371,13314,1
846402,2011-07-22T21:11:00.457,13389,322,1
851503,2011-07-25T02:28:15.613,13442,2777,1
852054,2011-07-25T06:38:03.133,13439,13438,1
853105,2011-07-25T14:54:43.667,13456,726,1
853531,2011-07-25T16:50:44.977,13470,13352,1
853782,2011-07-25T18:05:42.300,13474,13259,1
854208,2011-07-25T20:03:09.397,13475,13433,1
854509,2011-07-25T21:44:38.363,13478,13479,1
854535,2011-07-25T21:49:21.687,13471,13446,1
858386,2011-07-26T23:50:36.563,13528,13306,1
858887,2011-07-27T05:13:14.297,13496,3640,1
860738,2011-07-27T13:43:46.377,13550,2691,1
860839,2011-07-27T14:34:38.807,13550,13152,1
861015,2011-07-27T16:17:06.070,13556,13259,1
861691,2011-07-27T18:41:57.090,13532,9898,1
865867,2011-07-28T18:51:16.350,13586,11018,1
868393,2011-07-29T07:32:52.713,13612,8485,1
868394,2011-07-29T07:32:52.713,13612,414,1
869320,2011-07-29T10:18:28.653,13620,13550,1
871421,2011-07-29T16:26:30.150,13623,3,1
875122,2011-07-30T12:08:56.250,13638,13636,1
876123,2011-07-30T18:25:01.353,13650,3294,1
876249,2011-07-30T18:59:41.753,13655,2272,1
880100,2011-07-31T14:43:48.500,13674,13615,1
881401,2011-07-31T19:39:18.913,13655,6652,1
881402,2011-07-31T19:39:18.913,13655,3911,1
881403,2011-07-31T19:39:18.913,13655,11609,1
881404,2011-07-31T19:39:18.913,13655,2356,1
882255,2011-07-31T23:45:58.050,13686,4551,1
882306,2011-07-31T23:57:27.440,13687,631,1
883932,2011-08-01T07:32:57.490,13701,10059,1
887683,2011-08-01T17:50:34.790,13211,13721,1
887684,2011-08-01T17:56:20.153,13721,13211,1
888660,2011-08-01T20:44:17.793,13729,10517,1
891561,2011-08-02T12:35:16.047,13747,12888,1
893412,2011-08-02T17:25:18.423,13761,5135,1
896288,2011-08-03T08:09:10.920,13757,10,1
896964,2011-08-03T10:22:32.897,13797,12461,1
898090,2011-08-03T15:03:41.457,13690,7200,1
898091,2011-08-03T15:03:41.457,13690,9501,1
898417,2011-08-03T16:07:01.250,13810,5750,1
900068,2011-08-03T22:52:09.070,13784,13166,1
900319,2011-08-03T23:48:58.387,13805,10382,1
900445,2011-08-04T00:27:28.433,13805,13757,1
901346,2011-08-04T05:49:20.457,13833,13757,1
901347,2011-08-04T05:49:20.460,13833,13805,1
904848,2011-08-04T19:00:02.983,13867,9801,1
905274,2011-08-04T20:20:44.473,13869,7357,1
905325,2011-08-04T20:22:08.297,13543,13518,1
906101,2011-08-05T01:24:39.060,13853,13757,1
906102,2011-08-05T01:24:39.060,13853,13805,1
906103,2011-08-05T01:24:39.063,13853,13833,1
906579,2011-08-05T06:07:07.687,13873,12495,1
908130,2011-08-05T12:44:41.863,13903,13853,1
908231,2011-08-05T12:56:23.620,13903,8071,1
908232,2011-08-05T12:56:23.620,13903,3730,1
909058,2011-08-05T15:51:40.990,13903,10,1
910284,2011-08-05T21:07:51.570,13924,13902,1
912335,2011-08-06T10:09:29.850,13935,11516,1
912736,2011-08-06T13:12:34.867,13936,13902,1
913562,2011-08-06T17:54:49.250,13939,12137,1
916488,2011-08-07T17:45:24.653,13956,13954,1
918989,2011-08-08T06:24:13.050,13973,9629,1
919015,2011-08-08T06:26:49.877,13973,5935,1
919016,2011-08-08T06:26:49.877,13973,2391,1
920192,2011-08-08T11:03:49.520,13981,1444,1
921168,2011-08-08T14:19:58.367,3689,9429,1
921169,2011-08-08T14:29:29.840,13989,13636,1
921370,2011-08-08T16:04:39.980,13983,2492,1
921721,2011-08-08T17:37:22.927,13994,7200,1
925372,2011-08-09T13:28:59.237,13984,12873,1
925398,2011-08-09T13:37:38.897,14034,10001,1
927999,2011-08-10T01:38:44.913,14067,4551,1
931550,2011-08-10T17:49:20.550,14095,726,1
932201,2011-08-10T20:31:11.960,14108,7048,1
935202,2011-08-11T08:55:45.373,14078,14088,1
935403,2011-08-11T09:23:13.950,14140,7402,1
935529,2011-08-11T10:08:11.650,14078,575,1
935805,2011-08-11T10:50:14.667,14147,9477,1
936181,2011-08-11T12:47:08.957,14088,14078,1
938432,2011-08-11T20:10:10.213,14168,14158,1
941983,2011-08-12T15:25:13.680,14177,423,1
942159,2011-08-12T16:06:33.977,14187,12484,1
942560,2011-08-12T17:50:24.493,13784,14088,1
946861,2011-08-13T18:55:11.190,14226,1805,1
950037,2011-08-14T14:46:54.100,14219,10001,1
954388,2011-08-15T14:00:38.090,14280,2275,1
955289,2011-08-15T19:59:33.707,14301,3194,1
957290,2011-08-16T06:21:28.920,14270,7869,1
959366,2011-08-16T16:11:41.203,14351,14237,1
963142,2011-08-17T09:57:17.567,14392,2894,1
964068,2011-08-17T14:26:08.520,14405,14368,1
966719,2011-08-17T23:30:33.090,14434,4834,1
967395,2011-08-18T04:20:44.297,14437,14351,1
968496,2011-08-18T09:54:46.793,14444,2356,1
969297,2011-08-18T13:12:24.570,14457,14269,1
971098,2011-08-18T20:30:22.330,1321,14351,1
972349,2011-08-19T05:27:14.473,14500,3549,1
972450,2011-08-19T05:54:40.810,14503,5026,1
974601,2011-08-19T18:29:33.607,14516,11602,1
977877,2011-08-20T11:32:59.137,14540,14449,1
981003,2011-08-21T11:03:37.037,14573,14572,1
981805,2011-08-21T14:59:34.173,14582,14548,1
982881,2011-08-21T19:45:23.210,14585,13314,1
982882,2011-08-21T19:45:23.210,14585,2245,1
982933,2011-08-21T20:04:44.070,14595,124,1
984209,2011-08-22T02:10:55.013,13497,8662,1
985510,2011-08-22T09:34:42.270,14620,14480,1
986361,2011-08-22T12:52:48.020,14634,3559,1
986612,2011-08-22T14:13:02.483,14402,14634,1
986763,2011-08-22T15:35:31.463,14588,1385,1
988489,2011-08-23T00:31:46.147,14664,14449,1
989865,2011-08-23T09:01:41.163,14686,14643,1
990241,2011-08-23T10:10:53.773,14664,14684,1
992292,2011-08-23T21:38:51.490,14616,14546,1
992293,2011-08-23T21:40:08.097,14719,14721,1
994944,2011-08-24T12:59:41.280,14752,9859,1
995295,2011-08-24T13:43:00.727,14752,7308,1
995996,2011-08-24T17:13:44.487,14762,14355,1
997097,2011-08-24T23:19:20.053,14781,14691,1
999748,2011-08-25T14:59:04.967,14571,6,1
1000474,2011-08-25T18:56:33.083,14812,8505,1
1000750,2011-08-25T20:23:22.980,14819,2410,1
1001626,2011-08-26T01:24:58.860,14830,6225,1
1006952,2011-08-27T16:05:05.333,14882,224,1
1008428,2011-08-28T01:24:26.490,14872,14842,1
1011279,2011-08-28T18:29:43.790,14856,14219,1
1015005,2011-08-29T13:10:43.763,14928,8237,1
1015006,2011-08-29T13:10:43.763,14928,3549,1
1015132,2011-08-29T14:14:11.077,14910,14898,1
1015358,2011-08-29T14:53:00.780,14889,14916,1
1016459,2011-08-29T19:20:50.527,14947,14088,1
1018935,2011-08-30T11:31:58.333,14966,14500,1
1025486,2011-08-31T11:59:54.997,15011,13382,1
1026462,2011-08-31T15:47:36.720,15021,13902,1
1028013,2011-08-31T20:53:00.307,575,14088,1
1030789,2011-09-01T08:00:03.747,15052,9735,1
1030815,2011-09-01T08:14:03.040,15052,22,1
1030816,2011-09-01T08:14:03.043,15052,6652,1
1030817,2011-09-01T08:14:03.043,15052,2272,1
1033743,2011-09-01T18:59:02.883,15076,124,1
1036469,2011-09-02T08:42:39.823,15102,14088,1
1036995,2011-09-02T10:12:14.727,15100,14072,1
1037471,2011-09-02T12:48:53.317,13739,13548,1
1037547,2011-09-02T13:44:42.973,15021,8019,1
1037623,2011-09-02T14:13:33.080,15113,15021,1
1043524,2011-09-03T15:04:21.407,15154,15076,1
1044750,2011-09-03T21:00:10.530,15164,13977,1
1048101,2011-09-04T15:08:26.593,15178,15141,1
1049477,2011-09-04T19:51:58.587,8447,15160,1
1051903,2011-09-05T07:31:08.190,15202,15141,1
1051929,2011-09-05T07:32:58.017,15141,15202,1
1053330,2011-09-05T12:34:33.310,15207,13197,1
1053656,2011-09-05T13:16:04.107,15208,12546,1
1055432,2011-09-05T19:02:22.337,15224,961,1
1056008,2011-09-05T21:21:51.983,15224,14226,1
1060284,2011-09-06T19:33:01.150,15076,10001,1
1060735,2011-09-06T21:40:25.377,15266,12251,1
1060736,2011-09-06T21:46:24.337,12251,9071,1
1060837,2011-09-06T22:20:30.597,13952,13853,1
1062038,2011-09-07T06:43:57.547,12251,15266,1
1063764,2011-09-07T15:12:52.083,15285,15281,1
1065790,2011-09-07T22:32:04.250,15278,7208,1
1065791,2011-09-07T22:32:04.250,15278,3539,1
1065792,2011-09-07T22:32:04.250,15278,12415,1
1066793,2011-09-08T03:40:43.587,15283,5750,1
1069044,2011-09-08T13:27:09.393,15323,15197,1
1069270,2011-09-08T14:03:22.140,15326,13909,1
1069296,2011-09-08T14:20:00.200,15329,1844,1
1069422,2011-09-08T14:57:28.767,15333,15285,1
1072198,2011-09-09T06:01:29.213,15338,97,1
1073099,2011-09-09T11:30:39.270,15361,11887,1
1074475,2011-09-09T16:45:51.050,15368,1324,1
1080551,2011-09-10T20:23:59.313,13329,2121,1
1083852,2011-09-11T16:18:19.043,15427,15211,1
1089703,2011-09-12T19:06:02.270,15479,31,1
1089729,2011-09-12T19:06:51.290,15479,5591,1
1089730,2011-09-12T19:06:51.290,15479,8472,1
1093231,2011-09-13T14:06:42.397,15502,2748,1
1093782,2011-09-13T16:24:19.690,15510,10234,1
1096633,2011-09-14T08:59:57.383,15526,14088,1
1097084,2011-09-14T11:25:20.187,15530,6498,1
1098935,2011-09-14T18:49:11.197,15552,14500,1
1100286,2011-09-15T00:24:11.617,15567,11381,1
1100287,2011-09-15T00:24:11.617,15567,8844,1
1100288,2011-09-15T00:24:11.617,15567,11609,1
1101464,2011-09-15T05:53:25.887,15567,4756,1
1104065,2011-09-15T16:08:04.380,15392,13314,1
1104266,2011-09-15T16:42:45.000,15581,11659,1
1104492,2011-09-15T17:12:49.753,15597,7975,1
1104718,2011-09-15T18:48:54.940,15606,15597,1
1105119,2011-09-15T20:45:50.180,15584,9718,1
1107345,2011-09-16T07:15:21.550,15635,8148,1
1107396,2011-09-16T07:35:03.180,15635,15287,1
1108297,2011-09-16T09:52:13.687,15514,726,1
1108423,2011-09-16T10:30:38.550,15621,577,1
1109349,2011-09-16T14:21:01.260,15657,15574,1
